SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s)
ABUR0008,simple,"Abrazadera U 1/4"" P/tubo de 3""","Abrazadera tipo U de 1/4"" para sujeción de tubo conduit eléctrico a paredes, plafones y estructuras. Fabricada en acero galvanizado para resistir la corrosión en instalaciones permanentes. Su diseño facilita la instalación y mantiene el tubo firmemente sujeto sin dañar el recubrimiento del conduit.",,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,67.4,,,,,,,
ABUR0009,simple,"Abrazadera U Roscada 1/4"" X 4 X 1/2""","Abrazadera tipo U de 1/4"" para sujeción de tubo conduit eléctrico a paredes, plafones y estructuras. Fabricada en acero galvanizado para resistir la corrosión en instalaciones permanentes. Su diseño facilita la instalación y mantiene el tubo firmemente sujeto sin dañar el recubrimiento del conduit.",,https://m.media-amazon.com/images/I/41ncY6EL23L._AC_.jpg,6.45,,,,,,,
ACRI0002,simple,Acrilico Panel de Abeja 61x1.22 D-15 Grueso,"Acrilico de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",223.08,,,,,,,
45429,simple,"Adaptador Macho de Pvc de 1/2"", Foset","Adaptador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/PVC-611.jpg, https://www.truper.com/media/import/imagenes/PVC-611+EI1.jpg, https://www.truper.com/media/import/imagenes/PVC-611+EM1.jpg, https://www.truper.com/media/import/imagenes/PVC-611+FC1.jpg",2.76,,,,,,,
ADAP0001,simple,Adaptador P/riel Dim P/xlp000 1sep407740r0001,"Adaptador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",213.0,,,,,,,
49880,simple,"Adaptador Ppr 3/4"" Macho con Inserto Metã¡lico, Foset","Adaptador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/CV-612.jpg, https://www.truper.com/media/import/imagenes/CV-612+EI1.jpg, https://www.truper.com/media/import/imagenes/CV-612+EM1.jpg, https://www.truper.com/media/import/imagenes/CV-612+E1.jpg, https://www.truper.com/media/import/imagenes/CV-612+FC1.jpg",53.45,,,,,,,
5254,simple,"Adaptador para Matraca de Cuadro 1/2"" a Cuadro 3/8"", Truper","Adaptador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/A-5254.jpg, https://www.truper.com/media/import/imagenes/A-5254+E1.jpg, https://www.truper.com/media/import/imagenes/A-5254+FC1.jpg, https://www.truper.com/media/import/imagenes/A-5254+FC2.jpg",78.0,,,,,,,
5253,simple,"Adaptador para Matraca de Cuadro 3/8"" a Cuadro 1/2"", Truper","Adaptador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://www.truper.com/media/import/imagenes/A-5253.jpg, https://www.truper.com/media/import/imagenes/A-5253+E1.jpg, https://www.truper.com/media/import/imagenes/A-5253+FC1.jpg, https://www.truper.com/media/import/imagenes/A-5253+FC2.jpg",58.0,,,,,,,
1030181,simple,Adhesivo Mont Clavos 140g,"Clavo de acero para fijación de madera en proyectos de construcción, carpintería y acabados. Su punta cónica permite una penetración limpia y segura en la madera sin causar rajaduras. Disponible en diferentes medidas para adaptarse a espesores y aplicaciones variadas.",,"https://m.media-amazon.com/images/I/71+RvRp9CML._AC_UF894,1000_QL80_.jpg",58.19,,,,,,,
102281,simple,"Adhesivo de Montaje Adiós Clavos, 140 G, Truper","Producto de excelente calidad: Adhesivo de Montaje Adiós Clavos, 140 G, Truper. Ideal para uso general o especializado. Adquiérelo al mejor precio.",Nuevo,,56.03,,,,,,,
AISL0024,simple,Aislador 13pd,"Aislador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",434.63,,,,,,,
AIMA0001,simple,"Aislador Manzana Epoxico 3/8"" 600v Tipo Barril","Aislador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",122.85,,,,,,,
ARM0001,simple,Alambre Armoflex 2x14 + Tierra(76.2m),"Alambre de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,78.92,,,,,,,
HC01,simple,Angulo Unicanal,"Angulo de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,https://m.media-amazon.com/images/I/31hLvxJrySL._AC_.jpg,32.57,,,,,,,
LEVI0031,simple,"Apagador Decora Doble 15a, 120/277v 5634w",Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",234.27,,,,,,,
LEVI0030,simple,"Apagador Decora Sencillo 15a, 560302w",Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",77.05,,,,,,,
LEVI0028,simple,"Apagador Decora Sencillo 15a, 5601-2w",Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",63.49,,,,,,,
ILV0005,simple,Apagador Doble Brushed Metal Negro,Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",99.0,,,,,,,
ILV0002,simple,Apagador Doble Policarbonato Metal Blanco,Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",83.25,,,,,,,
LEVI0029,simple,Apagador Sencillo 1p 15a 120v Blanco 14512w,Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",32.88,,,,,,,
ILV0004,simple,Apagador Sencillo Brushed Metal Negro,Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",78.75,,,,,,,
ILV0001,simple,Apagador Sencillo Policarbonato Metal Blanco,Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",62.25,,,,,,,
1451ICP,simple,Apagador Tl 15a 120v Leviton,Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",42.35,,,,,,,
ILV0006,simple,Apagador Triple Brushed Metal Negro,Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",120.75,,,,,,,
ILV0003,simple,Apagador Triple Policarbonato Metal Blanco,Apagador eléctrico de alta calidad para el control de iluminación en espacios residenciales y comerciales. Su mecanismo de contacto asegura un encendido y apagado confiable con miles de operaciones de vida útil. De fácil instalación en cajas eléctricas estándar y compatible con diversas líneas decorativas.,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",105.0,,,,,,,
AISL0001,simple,Apartarrayo Tipo Riser Pole 12 Kv,"Apartarrayo de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",1401.12,,,,,,,
ARAC0005,simple,"Arandela Acero Inoxidable Plana 1/2""","Arandela de acero inoxidable para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",3.68,,,,,,,
ARAC0006-BASE,variable,Arandela Acero Inoxidable Presion,"Arandela de acero inoxidable para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,Medida,"1/2 pulg, 1/4 pulg, 3/8 pulg, 5/8 pulg",1,1,,
ARAC0006,variation,Arandela Acero Inoxidable Presion - 1/2 pulg,"Arandela de acero inoxidable para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",2.68,id:ARAC0006-BASE,Medida,1/2 pulg,1,1,,
ARAC0007,variation,Arandela Acero Inoxidable Presion - 1/4 pulg,"Arandela de acero inoxidable para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",3.65,id:ARAC0006-BASE,Medida,1/4 pulg,1,1,,
ARAC0008,variation,Arandela Acero Inoxidable Presion - 3/8 pulg,"Arandela de acero inoxidable para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",3.65,id:ARAC0006-BASE,Medida,3/8 pulg,1,1,,
ARAC0009,variation,Arandela Acero Inoxidable Presion - 5/8 pulg,"Arandela de acero inoxidable para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",3.29,id:ARAC0006-BASE,Medida,5/8 pulg,1,1,,
ARAN0015-BASE,variable,Arandela Cuadrada de,"Arandela de acero para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,Medida,"1/2 pulg, 3/4 pulg",1,1,,
ARAN0015,variation,Arandela Cuadrada de - 1/2 pulg,"Arandela de acero para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",18.0,id:ARAN0015-BASE,Medida,1/2 pulg,1,1,,
ARAN0016,variation,Arandela Cuadrada de - 3/4 pulg,"Arandela de acero para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",24.0,id:ARAN0015-BASE,Medida,3/4 pulg,1,1,,
ARAN0002-BASE,variable,Arandela Galv Plana,"Arandela de galvanizado para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,Medida,"1/4 pulg, 3/8 pulg, 1/2 pulg, 3/4 pulg",1,1,,
ARAN0002,variation,Arandela Galv Plana - 1/4 pulg,"Arandela de galvanizado para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",0.18,id:ARAN0002-BASE,Medida,1/4 pulg,1,1,,
